,file_id,user_id,subforum_id,num_contexts,label,text,new_label,textidx,lengths
6755,13467138_1,579167,1345,0,hate,"they should make all know about this book his friends as that they know like are the things , we need that all the whites know like they are the things and the jewish threat and negroid on our race .",2,"[20, 101, 149, 31, 85, 55, 22, 501, 119, 245, 35, 13, 20, 85, 36, 17, 3, 268, 4, 37, 138, 13, 31, 3, 84, 85, 36, 20, 17, 3, 268, 7, 3, 343, 2302, 7, 1695, 19, 74, 113, 2]",41
6756,13467167_1,575539,1346,0,noHate,i utterly want to vomit after watching this disgusting pro invasion of white countries ad .,1,"[5, 4127, 104, 6, 4803, 204, 472, 22, 663, 618, 2819, 9, 23, 410, 1712, 2]",16
6757,13467167_2,575539,1346,0,noHate,eu apology for ' racist ' pro-diversity ad - youtube,1,"[1528, 13123, 16, 45, 298, 45, 618, 15, 744, 1712, 15, 67]",12
6758,13468181_1,572206,1345,0,noHate,"if you have enough money for high speed internet to download it you can probably afford the book ! you have your priorities mixed up if you have high speed internet which you 'd need to d/l it but cant feed your kids , lol .",1,"[39, 14, 18, 322, 305, 16, 289, 1175, 537, 6, 807, 12, 14, 57, 318, 3876, 3, 501, 24, 14, 18, 50, 5743, 494, 59, 39, 14, 18, 289, 1175, 537, 183, 14, 241, 138, 6, 576, 72, 1132, 12, 34, 198, 91, 1397, 50, 122, 4, 366, 2]",49
6759,13468248_1,572312,1347,0,noHate,here are a few of my favourites by dr. pierce !,1,"[68, 17, 8, 108, 9, 29, 6920, 71, 502, 2, 964, 24]",12
6760,13468248_2,572312,1347,0,noHate,youtube - dr william pierce discusses `` haiti '' youtube - dr william pierce discusses `` liberals '' youtube - odysseus ' way by dr. william pierce youtube - dr william pierce discusses `` black inventions '',1,"[67, 15, 502, 913, 964, 4984, 26, 26, 3182, 63, 67, 15, 502, 913, 964, 4984, 26, 26, 601, 63, 67, 15, 3960, 45, 120, 71, 502, 2, 913, 964, 67, 15, 502, 913, 964, 4984, 26, 26, 76, 4985, 63]",41
6761,13471817_1,576661,1346,1,noHate,on set of nickelodeon 's `` the haunted hathaways '' - youtube 3 white women no father living in a house with three negro males .,1,"[19, 594, 9, 13124, 25, 26, 26, 3, 4901, 13125, 63, 15, 67, 324, 23, 255, 73, 565, 338, 10, 8, 265, 27, 592, 231, 1353, 2]",27
6762,13472706_1,583528,1346,0,hate,"to all white patriots , watch endgame alex jones , or endgame from prison planet , and learn the agenda from the criminals jewish bankers .",2,"[6, 31, 23, 2515, 4, 181, 6921, 4296, 2357, 4, 38, 6921, 48, 1127, 690, 4, 7, 455, 3, 1426, 48, 3, 1640, 343, 4006, 2]",26
6763,13474644_1,574990,1345,0,noHate,"sorry, for all who have lost a loved one .",1,"[454, 4, 16, 31, 66, 18, 781, 8, 1471, 62, 2]",11
6764,13474644_2,574990,1345,0,noHate,"may they always rest in peace , my prayers go out to them .",1,"[285, 20, 168, 539, 10, 3027, 4, 29, 4986, 87, 51, 6, 53, 2]",14
6765,13474644_3,574990,1345,0,noHate,amen .,1,"[4981, 2]",2
6766,13474889_1,577742,1346,0,noHate,"the country with the most significant `` baby-boom '' is estonia ( tfr from ~ 1,2 in 1998 to ~ 1,7 in this year ) : http://pub.stat.ee/px-web.2001/dialo...births/&lang=1alsoczechrep.hasitsfertilityratesignificiantlyincreased:http://www.czso.cz/eng/csu.nsf/informace/aoby032008.doc denmark and norway in this year probably will have record high tfr level since early 1970 's .",1,"[3, 152, 27, 3, 156, 13126, 26, 26, 812, 15, 4291, 63, 11, 3961, 56, 6922, 48, 1204, 13127, 10, 4331, 6, 1204, 13128, 10, 22, 143, 54, 43, 13129, 1866, 7, 978, 10, 22, 143, 318, 47, 18, 1560, 289, 6922, 1067, 252, 751, 5400, 25, 2]",48
6767,13479043_1,572128,1345,0,hate,"holly quick , age 16 , brutally raped and murdered by an apelike negro .",2,"[6923, 2435, 4, 530, 1178, 4, 3881, 1952, 7, 1162, 71, 78, 13130, 231, 2]",15
6768,13479043_2,572128,1345,0,noHate,she was tortured and mutilated .,1,"[127, 28, 3536, 7, 13131, 2]",6
6769,13479043_3,572128,1345,0,noHate,"tamir hamilton , sadistic rapist/murder .",1,"[6924, 4145, 4, 13132, 3176, 72, 532, 2]",8
6770,13479043_4,572128,1345,0,noHate,"two weeks before raping and killing holly , he raped a college student .",1,"[180, 415, 192, 2008, 7, 736, 6923, 4, 82, 1952, 8, 357, 894, 2]",14
6771,13479043_5,572128,1345,0,noHate,he has two previous felony convictions for violent crimes .,1,"[82, 83, 180, 3190, 4316, 6431, 16, 842, 1236, 2]",10
6772,13479043_6,572128,1345,0,noHate,"may you rot in hell , `` tamir . '' http://news.rgj.com/apps/pbcs.dll/ar ... 34/1004/news19",1,"[285, 14, 13133, 10, 315, 4, 26, 26, 6924, 2, 63, 13134, 60, 13135, 72, 13136]",16
6773,13479258_1,573455,1345,0,noHate,this thread makes me both sad and angry .,1,"[22, 178, 374, 58, 399, 521, 7, 1117, 2]",9
6774,13479258_2,573455,1345,0,hate,innocent whites including white children all murdered by heartless groid savages .,2,"[1844, 84, 920, 23, 202, 31, 1162, 71, 6436, 1179, 1497, 2]",12
6775,13479258_3,573455,1345,0,noHate,breaks my heart and boils my blood .,1,"[2270, 29, 890, 7, 13137, 29, 447, 2]",8
6776,13479397_1,572059,1346,0,noHate,"ya know , if they can sell this stuff to white women , what can' t they sell them ? they could literally spread dog poop on a bun and charge $ 10 a sandwich ... i ca n't wait to see the commercials and watch some beauty like sandra bullock sink her teeth into it !!",1,"[519, 85, 4, 39, 20, 57, 1136, 22, 435, 6, 23, 255, 4, 69, 57, 45, 573, 20, 1136, 53, 21, 20, 134, 1400, 750, 686, 6925, 19, 8, 13138, 7, 1184, 284, 535, 8, 13139, 60, 5, 198, 41, 411, 6, 79, 3, 3685, 7, 181, 75, 4857, 36, 6703, 13140, 6464, 97, 1731, 130, 12, 24, 24]",59
6777,13479685_1,572128,1345,0,noHate,this is just the tip of the iceberg .,1,"[22, 11, 44, 3, 1600, 9, 3, 6104, 2]",9
6778,13479685_2,572128,1345,0,noHate,"these deaths are barely reported on the local level , much less the international level .",1,"[100, 2743, 17, 2066, 1082, 19, 3, 542, 1067, 4, 155, 650, 3, 1609, 1067, 2]",16
6779,13480024_1,583085,1345,0,noHate,"yes, this book is trash , i was made to read it four times in public school while i was growing up .",1,"[217, 4, 22, 501, 11, 1161, 4, 5, 28, 274, 6, 212, 12, 837, 210, 10, 332, 99, 230, 5, 28, 1215, 59, 2]",24
6780,13480024_2,583085,1345,0,noHate,i guess they just really wanted to make sure the lies sunk in .,1,"[5, 330, 20, 44, 199, 496, 6, 149, 243, 3, 1154, 13141, 10, 2]",14
6781,13480343_1,573459,1345,0,noHate,if you click on the new nation news link at the bottom of my post your will go to a website full of white victims of black crime .,1,"[39, 14, 632, 19, 3, 98, 379, 176, 341, 46, 3, 1730, 9, 29, 186, 50, 47, 87, 6, 8, 624, 409, 9, 23, 841, 9, 76, 328, 2]",29
6782,13480343_2,573459,1345,0,noHate,when you get to the site click on dark crimes .,1,"[70, 14, 64, 6, 3, 233, 632, 19, 513, 1236, 2]",11
6783,13480343_3,573459,1345,0,noHate,it can cause rage .,1,"[12, 57, 438, 1862, 2]",5
6784,13481130_1,572154,1346,0,noHate,did anyone else see that guinness black lager commercial ?,1,"[133, 151, 282, 79, 13, 6505, 76, 6926, 1525, 21]",10
6785,13481130_2,572154,1346,0,noHate,im on youtube trying to find it right now .,1,"[5, 81, 19, 67, 296, 6, 146, 12, 172, 112, 2]",11
6786,13481130_3,572154,1346,0,hate,- `` something about black '' and the old favorite `` once you go black you never go back '',2,"[15, 26, 26, 197, 55, 76, 63, 7, 3, 116, 921, 26, 26, 300, 14, 87, 76, 14, 131, 87, 102, 63]",22
6787,13482315_1,573739,1345,0,noHate,a former accountant for retailer american apparel inc. has filed a wrongful termination suit against the company alleging that he was fired after refusing requests from chief executive jew dov charney to inflate figures on the company 's balance sheet .,1,"[8, 4987, 13142, 16, 4988, 291, 13143, 3065, 2, 83, 3929, 8, 13144, 13145, 2879, 232, 3, 847, 13146, 13, 82, 28, 2101, 204, 4914, 13147, 48, 3844, 3862, 251, 13148, 6927, 6, 13149, 1390, 19, 3, 847, 25, 6764, 2661, 2]",42
6788,13482315_2,573739,1345,0,noHate,"the lawsuit , filed in los angeles county superior court last week , is the latest in a string of cases against the company and the jew charney including five sexual harassment cases that have been settled , dismissed or placed in arbitration .",1,"[3, 6928, 4, 3929, 10, 2126, 2127, 484, 2064, 1076, 157, 313, 4, 11, 3, 1293, 10, 8, 4671, 9, 1614, 232, 3, 847, 7, 3, 251, 6927, 920, 798, 1241, 3945, 1614, 13, 18, 88, 13150, 4, 6854, 38, 2895, 10, 13151, 2]",44
6789,13482315_3,573739,1345,0,noHate,source,1,[1042],1
6790,13484572_1,576885,1346,0,noHate,making them up a history because they have none ?,1,"[613, 53, 59, 8, 389, 105, 20, 18, 636, 21]",10
6791,13484572_2,576885,1346,0,noHate,"the cover art for this textbook made me laugh hard , when i first saw it .",1,"[3, 1346, 996, 16, 22, 4911, 274, 58, 696, 360, 4, 70, 5, 160, 208, 12, 2]",17
6792,13484572_3,576885,1346,0,hate,"anybody with half a brain knows that 's it 's bs and how negroes have n't done anything for the development of any society , let alone europe .",2,"[1209, 27, 337, 8, 1340, 622, 13, 25, 12, 25, 1443, 7, 86, 461, 18, 41, 384, 206, 16, 3, 2987, 9, 103, 699, 4, 184, 417, 339, 2]",29
6793,13485521_1,575326,1395,0,noHate,"are there any sources that state that it was trotsky who reiceived the money and was responsible for destruction of black hundreds , as opposed to lenin or another bolshevik leader ?",1,"[17, 40, 103, 1786, 13, 395, 13, 12, 28, 13152, 66, 13153, 3, 305, 7, 28, 1908, 16, 1453, 9, 76, 669, 4, 35, 1980, 6, 6929, 38, 214, 5807, 4922, 21]",32
6794,13486387_1,575213,1395,0,noHate,"mate, have you been to britain ?",1,"[1034, 4, 18, 14, 88, 6, 720, 21]",8
6795,13486387_2,575213,1395,0,relation,there are places where you can walk around all day and not see a single white face .,3,"[40, 17, 578, 124, 14, 57, 638, 126, 31, 117, 7, 33, 79, 8, 570, 23, 487, 2]",18
6796,13486387_3,575213,1395,0,relation,we 're totally flooded .,3,"[37, 161, 1364, 6930, 2]",5
6797,13486387_4,575213,1395,0,relation,breaks the heart ...,3,"[2270, 3, 890, 60]",4
6798,13486963_1,572316,1395,0,noHate,i accept it and i like white americans .,1,"[5, 1288, 12, 7, 5, 36, 23, 815, 2]",9
6799,13486963_2,572316,1395,0,hate,"but you must know that caucasians is not like blacks , they just animals and subhumans .",2,"[34, 14, 277, 85, 13, 13154, 11, 33, 36, 135, 4, 20, 44, 741, 7, 6931, 2]",17
6800,13487367_1,585620,1395,0,noHate,does anyone have a link to download of this book in english ?,1,"[187, 151, 18, 8, 341, 6, 807, 9, 22, 501, 10, 293, 21]",13
6801,13487367_2,585620,1395,0,noHate,has it been translated to english at all ?,1,"[83, 12, 88, 3753, 6, 293, 46, 31, 21]",9
6802,13487367_3,585620,1395,0,noHate,thanks,1,[271],1
6803,13488032_1,580744,1395,0,noHate,yea!,1,"[1943, 24]",2
6804,13488032_2,580744,1395,0,noHate,"so lets kill all the whites there because every single one of them is a zog agent , even the children !",1,"[49, 691, 606, 31, 3, 84, 40, 105, 140, 570, 62, 9, 53, 11, 8, 2246, 4496, 4, 128, 3, 202, 24]",22
6805,13488032_3,580744,1395,0,noHate,sounds like a smart idea .,1,"[726, 36, 8, 1547, 416, 2]",6
6806,13492599_1,577335,1395,1,hate,well they have got to be more aware then the idiots we have over here absorbing all the bs with there little sponge brains .,2,"[109, 20, 18, 121, 6, 32, 77, 1533, 95, 3, 1741, 37, 18, 129, 68, 13155, 31, 3, 1443, 27, 40, 201, 13156, 2560, 2]",25
6807,13495623_1,586143,1395,0,noHate,"dancing armenians , if sombody can find any non white armenian , i bid i 'll eat yelow pages without cooking !",1,"[1867, 1651, 4, 39, 13157, 57, 146, 103, 175, 23, 2030, 4, 5, 3032, 5, 165, 610, 13158, 3249, 407, 3371, 24]",22
6808,13495623_2,586143,1395,3,noHate,http://www.youtube.com/watch?v=o-mrz...elated&search=http://www.youtube.com/watch?v=qzav3...elated&search=http://www.youtube.com/watch?v=rroj1...elated&search=http://www.youtube.com/watch?v=3-uro...elated&search=http://www.youtube.com/watch ? v = v12vy ... elated & search =,1,"[13159, 21, 552, 137, 13160, 60, 4923, 132, 819, 137]",10
6809,13496660_1,575467,1395,0,noHate,hi guys i have just registered in order to say my opinion from my experience in real life or internet about your issues .,1,"[432, 428, 5, 18, 44, 2937, 10, 703, 6, 106, 29, 1278, 48, 29, 1145, 10, 376, 307, 38, 537, 55, 50, 4712, 2]",24
6810,13500727_1,576220,1395,0,noHate,i'm just dull sometimes ....,1,"[5, 227, 44, 6932, 653, 238]",6
6811,13500727_2,576220,1395,0,noHate,"lol but yes , it does sound like a great plan .",1,"[366, 34, 217, 4, 12, 187, 568, 36, 8, 142, 729, 2]",12
6812,13500727_3,576220,1395,0,noHate,work overseas for about 5 years .,1,"[242, 5154, 16, 55, 359, 125, 2]",7
6813,13500727_4,576220,1395,0,noHate,come back home and buy a house near a forest full of game ....,1,"[193, 102, 177, 7, 658, 8, 265, 526, 8, 1859, 409, 9, 771, 238]",14
6814,13500727_5,576220,1395,0,noHate,freehold !!!,1,"[13161, 24, 24, 24]",4
6815,13503283_1,586571,1395,0,noHate,i'm interested in knowing if they 're slavic people or are they arabs claiming to be ukrainian or other minorities using the title of ukrainians ? 2508,1,"[5, 227, 633, 10, 1970, 39, 20, 161, 849, 52, 38, 17, 20, 1391, 2004, 6, 32, 2016, 38, 89, 1994, 527, 3, 1702, 9, 3383, 21, 524]",28
6816,13504455_1,572043,1395,0,noHate,i don`t listen radio at all .,1,"[5, 2476, 612, 644, 46, 31, 2]",7
6817,13504455_2,572043,1395,0,noHate,but `` radio shanson '' somehow poisoned the minds of almost all `` marshrutka '' drivers in all big russian cities .,1,"[34, 26, 26, 644, 13162, 63, 1428, 4705, 3, 1133, 9, 443, 31, 26, 26, 13163, 63, 3167, 10, 31, 283, 893, 898, 2]",24
6818,13504455_3,572043,1395,0,noHate,hz why .,1,"[13164, 164, 2]",3
6819,13507823_1,577743,1345,0,noHate,the 19-year-old had beaten two elderly long beach women to death and raped one with a wine bottle .,1,"[3, 6933, 15, 116, 94, 1165, 180, 2972, 207, 1469, 255, 6, 380, 7, 1952, 62, 27, 8, 13165, 3825, 2]",21
6820,13507823_2,577743,1345,0,noHate,"the brutality of his crime and his lack of remorse made jackson the `` model candidate for death in the gas house , '' one columnist wrote after his death sentence was upheld by the state 's highest court .",1,"[3, 6463, 9, 119, 328, 7, 119, 1405, 9, 13166, 274, 2130, 3, 26, 26, 1810, 4989, 16, 380, 10, 3, 1647, 265, 4, 63, 62, 13167, 1487, 204, 119, 380, 3459, 28, 13168, 71, 3, 395, 25, 3483, 1076, 2]",41
6821,13507823_3,577743,1345,0,noHate,"jackson 's retrial took jurors back to the events of late summer 1977 , when two widows , vernita curtis , 81 and gladys ott , 90 , were beaten and strangled to death during burglaries a week apart in a long beach apartment building .",1,"[2130, 25, 13169, 529, 5588, 102, 6, 3, 953, 9, 795, 760, 4227, 4, 70, 180, 13170, 4, 13171, 13172, 4, 6805, 7, 13173, 6696, 4, 2132, 4, 93, 1165, 7, 6500, 6, 380, 468, 13174, 8, 313, 1936, 10, 8, 207, 1469, 1313, 1066, 2]",46
6822,13507823_4,577743,1345,0,noHate,"on thursday , a long beach jury once again found that jackson , now 52 , should be put to death .",1,"[19, 2728, 4, 8, 207, 1469, 3023, 300, 248, 236, 13, 2130, 4, 112, 4990, 4, 101, 32, 191, 6, 380, 2]",22
6823,13507823_5,577743,1345,0,noHate,jackson is black ; his two victims were white .,1,"[2130, 11, 76, 159, 119, 180, 841, 93, 23, 2]",10
6824,13507823_6,577743,1345,0,noHate,"http://www.latimes.com/news/local/la-me-death-penalty2-2010apr02,0,5824772.story * * * * * * * * kevin bautista , a 21-year-old black , was shot and killed saturday , march 27 , according to an lapd news release , bautista was sitting in the passenger seat of his car about 6 : 15 p.m. `` when a man and woman drove up in a gray sedan and stopped at the southeast corner of 84th street and harvard boulevard . ''",1,"[13175, 65, 65, 65, 65, 65, 65, 65, 65, 2827, 4991, 4, 8, 13176, 15, 116, 76, 4, 28, 598, 7, 580, 1676, 4, 520, 2071, 4, 752, 6, 78, 13177, 176, 3015, 4, 4991, 28, 930, 10, 3, 6934, 3530, 9, 119, 710, 55, 545, 43, 748, 3136, 26, 26, 70, 8, 196, 7, 302, 6935, 59, 10, 8, 4203, 13178, 7, 1095, 46, 3, 4406, 3237, 9, 13179, 602, 7, 13180, 13181, 2, 63]",76
6825,13507823_7,577743,1345,0,noHate,"police allege the man , described as black and between 17 and 20 , got out of his car , walked back to where bautista was sitting and shot him .",1,"[327, 13182, 3, 196, 4, 2885, 35, 76, 7, 462, 1625, 7, 582, 4, 121, 51, 9, 119, 710, 4, 1824, 102, 6, 124, 4991, 28, 930, 7, 598, 169, 2]",31
6826,13507823_8,577743,1345,0,noHate,http://projects.latimes.com/homicide ... t/blog/page/1/,1,"[13183, 60, 573, 72, 2168, 72, 13184]",7
6827,13512357_1,577565,1345,0,noHate,"i caught this on youtube , i 'm sure someone has posted this at some point on here but it deserves reiteration .",1,"[5, 723, 22, 19, 67, 4, 5, 45, 81, 243, 211, 83, 514, 22, 46, 75, 385, 19, 68, 34, 12, 4829, 13185, 2]",24
6828,13512357_2,577565,1345,0,noHate,http://www.youtube.com/watch ? v = r8gyc5fvmq0,1,"[1181, 21, 552, 137, 13186]",5
6829,13549611_1,587946,1346,0,noHate,another classic .,1,"[214, 2413, 2]",3
6830,13549611_2,587946,1346,0,noHate,nothing quite like watching stupid white people in action .,1,"[209, 629, 36, 472, 371, 23, 52, 10, 715, 2]",10
6831,13549611_3,587946,1346,0,noHate,sad thing is i could n't even find the real classics i was looking for on youtube which air far more with even worse messages .,1,"[521, 185, 11, 5, 134, 41, 128, 146, 3, 376, 13187, 5, 28, 167, 16, 19, 67, 183, 1003, 286, 77, 27, 128, 678, 2536, 2]",26
6832,13549611_4,587946,1346,0,noHate,toy crane commercial | bmo harris bank - youtube,1,"[3048, 13188, 1525, 280, 13189, 3274, 1759, 15, 67]",9
6833,13553238_1,579603,1347,0,noHate,you mean like how there was no electricty or other public services except the post office and some roads during the old republic ?,1,"[14, 441, 36, 86, 40, 28, 73, 13190, 38, 89, 332, 3615, 734, 3, 186, 1753, 7, 75, 6936, 468, 3, 116, 1951, 21]",24
6834,13564132_1,577445,1347,2,noHate,"our enemy has the sheep already , and they 're doing more to destroy us than many of these `` lions '' of ours are saving .",1,"[74, 960, 83, 3, 2143, 466, 4, 7, 20, 161, 369, 77, 6, 1289, 111, 107, 114, 9, 100, 26, 26, 2198, 63, 9, 1740, 17, 2475, 2]",28
6835,13568780_1,577166,1347,0,noHate,no one is here to try to convert anyone .,1,"[73, 62, 11, 68, 6, 229, 6, 4731, 151, 2]",10
6836,13568780_2,577166,1347,0,noHate,"this thread is for answering questions related to ns , that 's all .",1,"[22, 178, 11, 16, 4285, 1406, 2005, 6, 1381, 4, 13, 25, 31, 2]",14
6837,13572081_1,588653,1394,0,idk/skip,искористи неки сајт за хостовање слика .,4,"[13191, 13192, 13193, 13194, 13195, 13196, 2]",7
6838,13572081_2,588653,1394,0,noHate,"imageshack ® - online photo and video hosting tinypic - free image hosting , photo sharing & video hosting image hosting , free photo sharing & video sharing at photobucket",1,"[13197, 4682, 15, 546, 888, 7, 145, 3962, 13198, 15, 222, 1075, 3962, 4, 888, 2119, 132, 145, 3962, 1075, 3962, 4, 222, 888, 2119, 132, 145, 2119, 46, 13199]",30
6839,13573022_1,575923,1394,0,noHate,thank you my friend for posting on our section ...,1,"[216, 14, 29, 469, 16, 567, 19, 74, 635, 60]",10
6840,13573022_2,575923,1394,0,noHate,i already tell my friends here all about you ...,1,"[5, 466, 292, 29, 245, 68, 31, 55, 14, 60]",10
6841,13573022_3,575923,1394,0,noHate,you are a true friend of my serb people ...,1,"[14, 17, 8, 418, 469, 9, 29, 13200, 52, 60]",10
6842,13573022_4,575923,1394,0,noHate,thank you for everything ...,1,"[216, 14, 16, 459, 60]",5
6843,13583818_1,586021,1393,0,noHate,i posted a long and insightful ( or at least so i thought ) post here a couple of days ago .,1,"[5, 514, 8, 207, 7, 13201, 56, 38, 46, 351, 49, 5, 299, 54, 186, 68, 8, 347, 9, 301, 200, 2]",22
6844,13583818_2,586021,1393,0,noHate,have the mods refused it ?,1,"[18, 3, 1975, 2446, 12, 21]",6
6845,13583818_3,586021,1393,0,noHate,"if so , why ?",1,"[39, 49, 4, 164, 21]",5
6846,13583940_1,589684,1393,0,idk/skip,och nu har jag ocksa forlorad min svensk medborgarskap och far inte har en nya passport !,4,"[4992, 13202, 2869, 3347, 13203, 13204, 4010, 13205, 13206, 4992, 286, 3348, 2869, 2041, 13207, 3792, 24]",17
6847,13583940_2,589684,1393,0,noHate,"i have to reapply for my citizenship of birth and might possibly be turned down because i 've lived most of my life in tyskland och usa , trevligt , inte ?",1,"[5, 18, 6, 13208, 16, 29, 6937, 9, 1632, 7, 375, 1849, 32, 1246, 139, 105, 5, 45, 162, 664, 156, 9, 29, 307, 10, 13209, 4992, 1167, 4, 13210, 4, 3348, 21]",33
6848,13586240_1,572043,1393,0,noHate,"btw, if anyone wants to have their say against the multikulti zombies that read six degrees , here 's their forum : http://www.6d.fi/say _ your _ say/",1,"[1079, 4, 39, 151, 534, 6, 18, 42, 106, 232, 3, 6938, 4636, 13, 212, 1141, 1674, 4, 68, 25, 42, 240, 43, 13211, 228, 50, 228, 13212]",28
6849,13586421_1,581207,1393,0,noHate,"in sweden most people receives svt 1 , svt 2 , tv 3 , tv 4 , kanal 5 and ztv svt 1 and svt 2 are state owned and mostly show socialistic propaganda .",1,"[10, 515, 156, 52, 13213, 3963, 270, 4, 3963, 225, 4, 267, 324, 4, 267, 464, 4, 6939, 359, 7, 6940, 3963, 270, 7, 3963, 225, 17, 395, 1757, 7, 721, 173, 13214, 826, 2]",35
6850,13586421_2,581207,1393,0,noHate,tv 3 i think is controlled by swedish gentile stenbeck family .,1,"[267, 324, 5, 92, 11, 2668, 71, 896, 5203, 6941, 273, 2]",12
6851,13586421_3,581207,1393,0,noHate,they show some football and ice hockey + american garbage shows .,1,"[20, 173, 75, 656, 7, 1362, 13215, 742, 291, 1070, 488, 2]",12
6852,13586421_4,581207,1393,0,noHate,the stenbeck family also controls the metro newspaper ( the one that you can find in many subways in big cities around the world ) .,1,"[3, 6941, 273, 148, 6538, 3, 6942, 1720, 56, 3, 62, 13, 14, 57, 146, 10, 114, 13216, 10, 283, 898, 126, 3, 171, 54, 2]",26
6853,13586421_5,581207,1393,0,relation,tv 4 is controlled by jewish bonnier ( hirschel ) family .,3,"[267, 464, 11, 2668, 71, 343, 6943, 56, 13217, 54, 273, 2]",12
6854,13586421_6,581207,1393,0,noHate,they always have anti-racism campaigns and multikulti propaganda .,1,"[20, 168, 18, 249, 15, 1105, 13218, 7, 6938, 826, 2]",11
6855,13586421_7,581207,1393,0,noHate,bonnier probably control some 70 % or so of all media in sweden .,1,"[6943, 318, 698, 75, 1517, 150, 38, 49, 9, 31, 400, 10, 515, 2]",14
6856,13586421_8,581207,1393,0,noHate,kanal 5 only shows american garbage shows and reality shows like `` big brother '' .,1,"[6939, 359, 96, 488, 291, 1070, 488, 7, 1104, 488, 36, 26, 26, 283, 593, 63, 2]",17
6857,13586421_9,581207,1393,0,noHate,i do n't know who is the owner .,1,"[5, 30, 41, 85, 66, 11, 3, 1365, 2]",9
6858,13586421_10,581207,1393,0,noHate,ztv has the same owner as tv 3 .,1,"[6940, 83, 3, 144, 1365, 35, 267, 324, 2]",9
6859,13586421_11,581207,1393,0,noHate,they show music videos on day time and movies and other shows in the nights .,1,"[20, 173, 304, 460, 19, 117, 90, 7, 808, 7, 89, 488, 10, 3, 3546, 2]",16
6860,13586421_12,581207,1393,0,noHate,"also , most swedes at least get mtv and eurosport .",1,"[148, 4, 156, 1470, 46, 351, 64, 1948, 7, 13219, 2]",11
6861,13586421_13,581207,1393,0,relation,"moreover , children 's programs are usually lead by non-whites , very often mulattos .",3,"[13220, 4, 202, 25, 2684, 17, 597, 1196, 71, 175, 15, 84, 4, 118, 922, 3893, 2]",17
6862,13586421_14,581207,1393,0,noHate,at least this is the impression i get when i occassionaly happen to turn on a channel and there 's a children 's show on .,1,"[46, 351, 22, 11, 3, 2370, 5, 64, 70, 5, 13221, 630, 6, 476, 19, 8, 909, 7, 40, 25, 8, 202, 25, 173, 19, 2]",26
6863,13586421_15,581207,1393,0,relation,"to sum it up , the situation in sweden is a complete disaster .",3,"[6, 4638, 12, 59, 4, 3, 1074, 10, 515, 11, 8, 1819, 2116, 2]",14
6864,13587943_1,572043,1393,0,noHate,that news is something totally incomprihensible .,1,"[13, 176, 11, 197, 1364, 13222, 2]",7
6865,13587943_2,572043,1393,0,noHate,"all rapes are disgusting , but raping a five year old ???",1,"[31, 1703, 17, 663, 4, 34, 2008, 8, 798, 143, 116, 21, 21, 21]",14
6866,13587943_3,572043,1393,0,noHate,how was that even happened ?,1,"[86, 28, 13, 128, 587, 21]",6
6867,13587943_4,572043,1393,0,noHate,parents should take care of their children ...,1,"[391, 101, 174, 392, 9, 42, 202, 60]",8
6868,13588719_1,589795,1393,4,hate,"i'm glad to hear about my brothers being ready to fight like that , lets just hope in the future these immigrants with no right will get something good enough so they 'll finally leave",2,"[5, 227, 727, 6, 346, 55, 29, 492, 158, 1111, 6, 349, 36, 13, 4, 691, 44, 163, 10, 3, 430, 100, 627, 27, 73, 172, 47, 64, 197, 80, 322, 49, 20, 165, 1047, 479]",36
6869,13589362_1,586691,1393,0,noHate,"i was wondering if there is any sort of interest among nordic nationalists or any organizations which promote the unification of norway , sweden , denmark and iceland ?",1,"[5, 28, 870, 39, 40, 11, 103, 792, 9, 1200, 769, 572, 665, 38, 103, 3177, 183, 959, 3, 4129, 9, 978, 4, 515, 4, 1866, 7, 1479, 21]",29
6870,13590117_1,573983,1393,0,noHate,"i would like to finish this tree for posterity , so what about these terms ?",1,"[5, 61, 36, 6, 2035, 22, 862, 16, 13223, 4, 49, 69, 55, 100, 2445, 21]",16
6871,13590117_2,573983,1393,0,idk/skip,kokkepige stuepige barnepige tjenestepige tienestefolk huus jomfure ( house-something ? ),4,"[13224, 13225, 13226, 13227, 13228, 13229, 13230, 56, 265, 15, 197, 21, 54]",13
6872,13590117_3,573983,1393,0,idk/skip,politifuldm .,4,"[13231, 2]",2
6873,13590117_4,573983,1393,0,noHate,står i butik ( papirforretn. ) ( the above are other people listed as living in my family 's home .,1,"[13232, 5, 13233, 56, 13234, 2, 54, 56, 3, 661, 17, 89, 52, 3460, 35, 338, 10, 29, 273, 25, 177, 2]",22
6874,13590117_5,573983,1393,0,noHate,"servents/maids , workers of some type ?",1,"[13235, 72, 13236, 4, 2744, 9, 75, 640, 21]",9
6875,13590117_6,573983,1393,0,noHate,lodgers ? ),1,"[13237, 21, 54]",3
6876,13590117_7,573983,1393,0,noHate,"also : student , underholdes af faderen ( student of ... ? )",1,"[148, 43, 894, 4, 13238, 4345, 13239, 56, 894, 9, 60, 21, 54]",13
6877,13590117_8,573983,1393,0,noHate,"handelsbetjent i really appreciate your help , profoss .",1,"[13240, 5, 199, 1540, 50, 321, 4, 13241, 2]",9
6878,13590117_9,573983,1393,0,noHate,it took me forever to find these documents ....,1,"[12, 529, 58, 1441, 6, 146, 100, 2384, 238]",9
6879,13590117_10,573983,1393,0,noHate,-zoë,1,[6944],1
